staff_id,name,username,email,position,position_level,styles,industries,software,citizenship,residence,offboarded_at,created_at
10445,Dani Skinner,dani.skinner,dani.skinner@domain.com,SPECIALIST,5,[],[Branding],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Germany,Germany,,1/4/2018 1:03:56
10446,Ridge Hensley,ridge.hensley,ridge.hensley@domain.com,,,[],[Other],[Other],France,Czech Republic,,1/4/2018 1:04:05
10447,Malaya Hood,malaya.hood,malaya.hood@domain.com,SPECIALIST,2,"[Minimalistic, Corporate, Modern]",[Other],[],Mexico,Canada,,1/4/2018 1:04:13
10448,Brixton Harrington,brixton.harrington,brixton.harrington@domain.com,,,[Corporate],"[Lifestyle, Marketing]","[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Brazil,Brazil,,1/4/2018 1:04:22
10449,Legacy McKay,legacy.mckay,legacy.mckay@domain.com,ADMIN,1,[Corporate],[Branding],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]","Brazil, Australia, Italy",Brazil,,1/4/2018 1:04:31
10450,Joey Cunningham,joey.cunningham,joey.cunningham@domain.com,DESIGN_DIRECTOR,5,"[Minimalistic, Corporate, Modern]","[Lifestyle, Marketing]","[Illustrator, Photoshop]",Colombia,Colombia,,1/4/2018 1:04:39
10451,Marley Alvarez,marley.alvarez,marley.alvarez@domain.com,SPECIALIST,4,,,[],"Portugal, Brazil",Portugal,,1/4/2018 1:04:48
10452,Xavier Zhang,xavier.zhang,xavier.zhang@domain.com,,,[Original],[Film],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]","Spain, Argentina",Argentina,,1/4/2018 1:04:57
10453,Sarai Bishop,sarai.bishop,sarai.bishop@domain.com,ADMIN,4,[Corporate],[Other],[Other],Uruguay,Portugal,,1/4/2018 1:05:05
10454,Paxton Torres,paxton.torres,paxton.torres@domain.com,DESIGN_DIRECTOR,1,[Corporate],,[],Guatemala,Guatemala,,1/4/2018 1:05:14
10455,Violet Pope,violet.pope,violet.pope@domain.com,DESIGN_DIRECTOR,3,,"[Lifestyle, Marketing]",[Other],Argentina,Argentina,,1/4/2018 1:05:23
10456,Gunnar Butler,gunnar.butler,gunnar.butler@domain.com,,,[Other],"[Lifestyle, Marketing]","[Illustrator, Photoshop]","Uruguay,Argentina",Uruguay,,1/4/2018 1:05:31
10457,Athena Allen,athena.allen,athena.allen@domain.com,CORE,2,,"[Finance, Technology, Corporate]","[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]","Argentina, Italy",Argentina,,1/4/2018 1:05:40
10458,Carter Pacheco,carter.pacheco,carter.pacheco@domain.com,DESIGN_DIRECTOR,5,"[Minimalistic, Corporate, Modern]",[Film],"[Illustrator, Photoshop]",Argentina,Argentina,,1/4/2018 1:05:48
10459,Paris Mueller,paris.mueller,paris.mueller@domain.com,ADMIN,2,,[Branding],"[Illustrator, Photoshop]",Argentina,Argentina,,1/4/2018 1:05:57
10460,Albert Chung,albert.chung,albert.chung@domain.com,SPECIALIST,2,[Corporate],[Other],"[Illustrator, Photoshop]",Mexico,Mexico,,1/4/2018 1:06:06
10461,Rivka Galindo,rivka.galindo,rivka.galindo@domain.com,PROJECTMANAGER,2,[Original],,[Other],Colombia,Colombia,,1/4/2018 1:06:14
10462,Salvatore Saunders,salvatore.saunders,salvatore.saunders@domain.com,CORE,5,,"[Lifestyle, Marketing]","[Illustrator, Photoshop]","Serbia, United Kingdom, Spain",Spain,,1/4/2018 1:06:23
10463,Meadow Hughes,meadow.hughes,meadow.hughes@domain.com,CORE,5,,,"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Serbia,Serbia,,1/4/2018 1:06:32
10464,Everett Trevino,everett.trevino,everett.trevino@domain.com,,,[Other],"[Finance, Technology, Corporate]",[Other],South Africa,South Africa,,1/4/2018 1:06:40
10465,Priscilla Black,priscilla.black,priscilla.black@domain.com,SPECIALIST,1,[Original],,[PowerPoint],"Italy, Uruguay",Uruguay,,1/4/2018 1:06:49
10466,Matteo Duran,matteo.duran,matteo.duran@domain.com,,,[Other],[Branding],[Other],India,India,,1/4/2018 1:06:58
10467,Willa Kerr,willa.kerr,willa.kerr@domain.com,,,[Original],[Film],"[Illustrator, Photoshop]",United Kingdom,Mexico,,1/4/2018 1:07:06
10468,Louie Price,louie.price,louie.price@domain.com,CORE,1,[Other],,[],Spain,Spain,,1/4/2018 1:07:15
10469,Piper Snyder,piper.snyder,piper.snyder@domain.com,DESIGN_DIRECTOR,5,"[Minimalistic, Corporate, Modern]","[Finance, Technology, Corporate]",[Other],Poland,Dominican Republic,,1/4/2018 1:07:24
10470,Thiago Cline,thiago.cline,thiago.cline@domain.com,,,[],"[Finance, Technology, Corporate]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",South Africa,South Africa,,1/4/2018 1:07:32
10471,Lina Decker,lina.decker,lina.decker@domain.com,PROJECTMANAGER,4,,,"[Illustrator, Photoshop]",Colombia,Colombia,,1/4/2018 1:07:41
10472,Taylor Ware,taylor.ware,taylor.ware@domain.com,,,[Original],[Other],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Venezuela,Argentina,,1/4/2018 1:07:49
10473,Eileen Sierra,eileen.sierra,eileen.sierra@domain.com,,,"[Minimalistic, Corporate, Modern]","[Finance, Technology, Corporate]",[],El Salvador,El Salvador,,1/4/2018 1:07:58
10474,Dayton Howard,dayton.howard,dayton.howard@domain.com,ADMIN,2,[Corporate],"[Lifestyle, Marketing]","[Illustrator, Photoshop]","Peru, United States of America (USA)",Peru,,1/4/2018 1:08:07
10475,Sophie Merritt,sophie.merritt,sophie.merritt@domain.com,SPECIALIST,2,[Corporate],[Branding],[Other],Spain,Spain,,1/4/2018 1:08:15
10476,Colten Patterson,colten.patterson,colten.patterson@domain.com,ADMIN,2,[Original],"[Finance, Technology, Corporate]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Colombia,Colombia,,1/4/2018 1:08:24
10477,Kaylee Leal,kaylee.leal,kaylee.leal@domain.com,SPECIALIST,1,[Original],[Other],"[Illustrator, Photoshop]",Costa Rica,Costa Rica,,1/4/2018 1:08:33
10478,Cedric Love,cedric.love,cedric.love@domain.com,DESIGN_DIRECTOR,3,[],"[Lifestyle, Marketing]",[],"Venezuela, Colombia, Spain",United Arab Emirates,,1/4/2018 1:08:41
10479,Avianna Blevins,avianna.blevins,avianna.blevins@domain.com,CORE,2,[],"[Lifestyle, Marketing]","[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Brazil,Brazil,,1/4/2018 1:08:50
10480,Avi Barnett,avi.barnett,avi.barnett@domain.com,DESIGN_DIRECTOR,3,[Original],"[Finance, Technology, Corporate]",[],Argentina,Uruguay,,1/4/2018 1:08:59
10481,Harlow Mullins,harlow.mullins,harlow.mullins@domain.com,CORE,1,,[Other],[],Argentina,Mexico,,1/4/2018 1:09:07
10482,Allen Dawson,allen.dawson,allen.dawson@domain.com,PROJECTMANAGER,3,[Other],[Film],[PowerPoint],Mexico,Mexico,,1/4/2018 1:09:16
10483,Veronica Espinosa,veronica.espinosa,veronica.espinosa@domain.com,ADMIN,5,,[Other],[PowerPoint],Argentina,Argentina,,1/4/2018 1:09:24
10484,Khalid Mendoza,khalid.mendoza,khalid.mendoza@domain.com,CORE,1,"[Minimalistic, Corporate, Modern]",[Branding],[Other],Argentina,Argentina,,1/4/2018 1:09:33
10485,Cora McClure,cora.mcclure,cora.mcclure@domain.com,,,[Original],[Film],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Brazil,Brazil,,1/4/2018 1:09:42
10486,Reese Roth,reese.roth,reese.roth@domain.com,DESIGN_DIRECTOR,4,,[Branding],"[Illustrator, Photoshop]",Brazil,Brazil,,1/4/2018 1:09:50
10487,Elliot Ruiz,elliot.ruiz,elliot.ruiz@domain.com,PROJECTMANAGER,4,[Corporate],"[Finance, Technology, Corporate]",[],South Africa,South Africa,,1/4/2018 1:09:59
10488,Austin Schneider,austin.schneider,austin.schneider@domain.com,,,,[Branding],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Colombia,Colombia,,1/4/2018 1:10:08
10489,Delaney Gordon,delaney.gordon,delaney.gordon@domain.com,PROJECTMANAGER,4,"[Minimalistic, Corporate, Modern]","[Lifestyle, Marketing]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Brazil,Brazil,,1/4/2018 1:10:16
10490,Karter Marshall,karter.marshall,karter.marshall@domain.com,SPECIALIST,1,[],[Film],[PowerPoint],Spain,Spain,,1/4/2018 1:10:25
10491,Adalyn Hansen,adalyn.hansen,adalyn.hansen@domain.com,SPECIALIST,5,,,[PowerPoint],Colombia,Colombia,,1/4/2018 1:10:34
10492,Charlie Vang,charlie.vang,charlie.vang@domain.com,DESIGN_DIRECTOR,2,[Original],[Branding],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]","Mexico, United States of America (USA)",Mexico,,1/4/2018 1:10:42
10493,Madisyn Rodgers,madisyn.rodgers,madisyn.rodgers@domain.com,ADMIN,1,[Original],"[Finance, Technology, Corporate]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Ecuador,Ecuador,,1/4/2018 1:10:51
10494,Mathias Sharp,mathias.sharp,mathias.sharp@domain.com,,,[Original],[Film],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Argentina,Argentina,,1/4/2018 1:11:00
10495,Camryn Cameron,camryn.cameron,camryn.cameron@domain.com,DESIGN_DIRECTOR,3,[Other],"[Finance, Technology, Corporate]","[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Mexico,Mexico,,1/4/2018 1:11:08
10496,Rayan Yu,rayan.yu,rayan.yu@domain.com,,,[Other],[Branding],"[Illustrator, Photoshop]",Colombia,Colombia,,1/4/2018 1:11:17
10497,Navy Tyler,navy.tyler,navy.tyler@domain.com,DESIGN_DIRECTOR,5,,"[Finance, Technology, Corporate]",[],Argentina,Argentina,,1/4/2018 1:11:25
10498,Emmitt McDowell,emmitt.mcdowell,emmitt.mcdowell@domain.com,CORE,3,"[Minimalistic, Corporate, Modern]",[Other],[Other],Philippines,Philippines,,1/4/2018 1:11:34
10499,Rayna Jacobson,rayna.jacobson,rayna.jacobson@domain.com,ADMIN,1,[Other],"[Finance, Technology, Corporate]",[Other],Venezuela,Argentina,,1/4/2018 1:11:43
10500,Legacy Serrano,legacy.serrano,legacy.serrano@domain.com,SPECIALIST,2,[Original],[Film],"[Illustrator, Photoshop]",El Salvador,El Salvador,,1/4/2018 1:11:51
10501,Allie Wilkerson,allie.wilkerson,allie.wilkerson@domain.com,DESIGN_DIRECTOR,1,,"[Lifestyle, Marketing]",[],Costa Rica,Costa Rica,,1/4/2018 1:12:00
10502,Carmelo Sandoval,carmelo.sandoval,carmelo.sandoval@domain.com,CORE,1,,[Other],[],Argentina,Argentina,,1/4/2018 1:12:09
10503,Elsie Rhodes,elsie.rhodes,elsie.rhodes@domain.com,DESIGN_DIRECTOR,3,[Corporate],[Film],[],Ukraine,Spain,,1/4/2018 1:12:17
10504,Titus Baxter,titus.baxter,titus.baxter@domain.com,DESIGN_DIRECTOR,2,[Other],,"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Portugal,Portugal,,1/4/2018 1:12:26
10505,Lara Morse,lara.morse,lara.morse@domain.com,,,[Original],"[Finance, Technology, Corporate]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Brazil,Brazil,,1/4/2018 1:12:35
10506,Bode Duran,bode.duran,bode.duran@domain.com,SPECIALIST,2,,"[Lifestyle, Marketing]",[PowerPoint],Mexico,Spain,,1/4/2018 1:12:43
10507,Willa Ayala,willa.ayala,willa.ayala@domain.com,DESIGN_DIRECTOR,1,"[Minimalistic, Corporate, Modern]","[Finance, Technology, Corporate]",[Other],Argentina,Argentina,,1/4/2018 1:12:52
10508,Tanner Marshall,tanner.marshall,tanner.marshall@domain.com,ADMIN,5,[],[Branding],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]","Dominican Republic, Italy",Dominican Republic,,1/4/2018 1:13:00
10509,Adalyn Curtis,adalyn.curtis,adalyn.curtis@domain.com,PROJECTMANAGER,1,[Other],[Film],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Argentina,Argentina,,1/4/2018 1:13:09
10510,Muhammad McDaniel,muhammad.mcdaniel,muhammad.mcdaniel@domain.com,CORE,3,"[Minimalistic, Corporate, Modern]",[Branding],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",South Africa,South Africa,,1/4/2018 1:13:18
10511,Dahlia Perez,dahlia.perez,dahlia.perez@domain.com,,,[Corporate],[Other],[Other],Philippines,Philippines,,1/4/2018 1:13:26
10512,Owen Love,owen.love,owen.love@domain.com,,,[Original],"[Finance, Technology, Corporate]",[],Italy,Italy,,1/4/2018 1:13:35
10513,Avianna Reed,avianna.reed,avianna.reed@domain.com,CORE,1,"[Minimalistic, Corporate, Modern]","[Finance, Technology, Corporate]","[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Colombia,Colombia,,1/4/2018 1:13:44
10514,Easton Meadows,easton.meadows,easton.meadows@domain.com,DESIGN_DIRECTOR,3,[Other],[Other],[],"Argentina, Italy",Argentina,,1/4/2018 1:13:52
10515,Pearl Randall,pearl.randall,pearl.randall@domain.com,ADMIN,2,[Original],"[Lifestyle, Marketing]","[Illustrator, Photoshop]",Argentina,Argentina,,1/4/2018 1:14:01
10516,Trenton Hawkins,trenton.hawkins,trenton.hawkins@domain.com,PROJECTMANAGER,5,"[Minimalistic, Corporate, Modern]",[Branding],[Other],Belarus,Ireland,,1/4/2018 1:14:10
10517,Ariel McCarthy,ariel.mccarthy,ariel.mccarthy@domain.com,SPECIALIST,1,[Original],"[Lifestyle, Marketing]","[Illustrator, Photoshop]",Hungary,Hungary,,1/4/2018 1:14:18
10518,Devin McGee,devin.mcgee,devin.mcgee@domain.com,SPECIALIST,3,[Original],,[PowerPoint],Colombia,Colombia,,1/4/2018 1:14:27
10519,Kayleigh Rowe,kayleigh.rowe,kayleigh.rowe@domain.com,SPECIALIST,5,"[Minimalistic, Corporate, Modern]","[Lifestyle, Marketing]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Brazil,Brazil,,1/4/2018 1:14:36
10520,Kamden Fuller,kamden.fuller,kamden.fuller@domain.com,,,"[Minimalistic, Corporate, Modern]",,"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Brazil,Brazil,,1/4/2018 1:14:44
10521,Oakley Kramer,oakley.kramer,oakley.kramer@domain.com,PROJECTMANAGER,2,[],[Film],[PowerPoint],Slovenia,Slovenia,,1/4/2018 1:14:53
10522,Kylan Guzman,kylan.guzman,kylan.guzman@domain.com,DESIGN_DIRECTOR,5,[Original],"[Lifestyle, Marketing]",[PowerPoint],South Africa,South Africa,,1/4/2018 1:15:01
10523,Ashley Vincent,ashley.vincent,ashley.vincent@domain.com,,,[],[Film],[Other],"Chile, Germany",Chile,,1/4/2018 1:15:10
10524,Aarav Best,aarav.best,aarav.best@domain.com,PROJECTMANAGER,5,[],[Branding],[],South Africa,South Africa,,1/4/2018 1:15:19
10525,Lexie Richards,lexie.richards,lexie.richards@domain.com,DESIGN_DIRECTOR,4,[],[Film],"[Illustrator, Photoshop]",Turkey,Turkey,,1/4/2018 1:15:27
10526,Holden Garza,holden.garza,holden.garza@domain.com,DESIGN_DIRECTOR,2,[],[Branding],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Costa Rica,Costa Rica,,1/4/2018 1:15:36
10527,River Good,river.good,river.good@domain.com,,,[Original],,"[Illustrator, Photoshop]",South Africa,South Africa,,1/4/2018 1:15:45
10528,Davian Arellano,davian.arellano,davian.arellano@domain.com,CORE,4,[Original],,"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",South Africa,South Africa,,1/4/2018 1:15:53
10529,Faye Hess,faye.hess,faye.hess@domain.com,ADMIN,3,"[Minimalistic, Corporate, Modern]",[Other],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",South Africa,South Africa,,1/4/2018 1:16:02
10530,Lawrence Villanueva,lawrence.villanueva,lawrence.villanueva@domain.com,DESIGN_DIRECTOR,1,[],"[Finance, Technology, Corporate]","[Illustrator, Photoshop]",South Africa,Portugal,,1/4/2018 1:16:11
10531,Monroe Kirby,monroe.kirby,monroe.kirby@domain.com,,,[Other],[Film],[PowerPoint],South Africa,South Africa,,1/4/2018 1:16:19
10532,Tony Dominguez,tony.dominguez,tony.dominguez@domain.com,ADMIN,5,"[Minimalistic, Corporate, Modern]",[Other],[],Poland,Poland,,1/4/2018 1:16:28
10533,Raegan Ruiz,raegan.ruiz,raegan.ruiz@domain.com,,,[Other],[Film],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Guatemala,France,,1/4/2018 1:16:36
10534,Austin McKenzie,austin.mckenzie,austin.mckenzie@domain.com,,,,"[Lifestyle, Marketing]","[Illustrator, Photoshop]",Canada,Canada,,1/4/2018 1:16:45
10535,Briar Dominguez,briar.dominguez,briar.dominguez@domain.com,CORE,2,[Corporate],,[],South Africa,South Africa,,1/4/2018 1:16:54
10536,Kaden Vaughan,kaden.vaughan,kaden.vaughan@domain.com,DESIGN_DIRECTOR,3,[Original],,"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]","Venezuela, Argentina",Argentina,,1/4/2018 1:17:02
10537,Nancy Ponce,nancy.ponce,nancy.ponce@domain.com,ADMIN,4,[Corporate],"[Finance, Technology, Corporate]",[PowerPoint],"South Africa, United Kingdom",South Africa,,1/4/2018 1:17:11
10538,Langston Underwood,langston.underwood,langston.underwood@domain.com,,,[Other],,"[Illustrator, Photoshop]",El Salvador,El Salvador,,1/4/2018 1:17:20
10539,Ensley Trevino,ensley.trevino,ensley.trevino@domain.com,PROJECTMANAGER,2,[Other],,[PowerPoint],Colombia,Colombia,,1/4/2018 1:17:28
10540,Jaime Petersen,jaime.petersen,jaime.petersen@domain.com,ADMIN,2,,"[Lifestyle, Marketing]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Portugal,Portugal,,1/4/2018 1:17:37
10541,Fernanda Gallagher,fernanda.gallagher,fernanda.gallagher@domain.com,DESIGN_DIRECTOR,1,"[Minimalistic, Corporate, Modern]",[Branding],"[Illustrator, Photoshop]",Portugal,Portugal,,1/4/2018 1:17:46
10542,Marcos Cross,marcos.cross,marcos.cross@domain.com,SPECIALIST,4,[Other],[Film],"[Illustrator, Photoshop]",Colombia,Colombia,,1/4/2018 1:17:54
10543,Nayeli Cisneros,nayeli.cisneros,nayeli.cisneros@domain.com,DESIGN_DIRECTOR,4,[Corporate],[Other],"[Illustrator, Photoshop]",Portugal,Portugal,,1/4/2018 1:18:03
10544,Alden Mason,alden.mason,alden.mason@domain.com,SPECIALIST,2,[],[Film],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Portugal,Portugal,,1/4/2018 1:18:12
10545,Sienna McGuire,sienna.mcguire,sienna.mcguire@domain.com,CORE,2,,[Branding],[Other],"Hungary, Romania",Hungary,,1/4/2018 1:18:20
10546,Casey Cordova,casey.cordova,casey.cordova@domain.com,PROJECTMANAGER,3,[Other],"[Finance, Technology, Corporate]","[Illustrator, Photoshop]",Bosnia & Herzegovina,Bosnia & Herzegovina,,1/4/2018 1:18:29
10547,Florence Gallagher,florence.gallagher,florence.gallagher@domain.com,ADMIN,4,[Other],"[Finance, Technology, Corporate]",[Other],Colombia,Colombia,,1/4/2018 1:18:37
10548,Marcos Booker,marcos.booker,marcos.booker@domain.com,PROJECTMANAGER,4,[Other],[Branding],"[Illustrator, Photoshop]",Argentina,Argentina,,1/4/2018 1:18:46
10549,Nataly Whitehead,nataly.whitehead,nataly.whitehead@domain.com,,,[],[Other],[PowerPoint],Canada,Canada,,1/4/2018 1:18:55
10550,Zayd Macias,zayd.macias,zayd.macias@domain.com,PROJECTMANAGER,3,[Other],"[Finance, Technology, Corporate]",[Other],Serbia,Serbia,,1/4/2018 1:19:03
10551,Adley Whitney,adley.whitney,adley.whitney@domain.com,PROJECTMANAGER,1,"[Minimalistic, Corporate, Modern]",[Film],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]","South Africa, Italy",South Africa,,1/4/2018 1:19:12
10552,Jeffery Farrell,jeffery.farrell,jeffery.farrell@domain.com,,,"[Minimalistic, Corporate, Modern]",[Other],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Canada,Canada,,1/4/2018 1:19:21
10553,Kassidy Hickman,kassidy.hickman,kassidy.hickman@domain.com,,,[Corporate],"[Finance, Technology, Corporate]",[],Egypt,Egypt,,1/4/2018 1:19:29
10554,Jakobe McKinney,jakobe.mckinney,jakobe.mckinney@domain.com,SPECIALIST,3,[Original],,"[Illustrator, Photoshop]",Egypt,United Arab Emirates,,1/4/2018 1:19:38
10555,Gwendolyn Poole,gwendolyn.poole,gwendolyn.poole@domain.com,SPECIALIST,1,,[Other],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Colombia,Colombia,,1/4/2018 1:19:47
10556,Quincy Cobb,quincy.cobb,quincy.cobb@domain.com,SPECIALIST,2,[],,"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",South Africa,South Africa,,1/4/2018 1:19:55
10557,Aviana Hensley,aviana.hensley,aviana.hensley@domain.com,PROJECTMANAGER,5,[],[Branding],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Poland,Poland,,1/4/2018 1:20:04
10558,Layne Dorsey,layne.dorsey,layne.dorsey@domain.com,SPECIALIST,2,[Corporate],[Branding],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Brazil,Brazil,,1/4/2018 1:20:12
10559,Addyson Randolph,addyson.randolph,addyson.randolph@domain.com,SPECIALIST,5,"[Minimalistic, Corporate, Modern]","[Finance, Technology, Corporate]","[Illustrator, Photoshop]",Jordan,Portugal,,1/4/2018 1:20:21
10560,Eugene Schneider,eugene.schneider,eugene.schneider@domain.com,CORE,4,[Original],,"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Indonesia,Indonesia,,1/4/2018 1:20:30
10561,Delaney Hart,delaney.hart,delaney.hart@domain.com,,,[Original],"[Finance, Technology, Corporate]",[PowerPoint],Armenia,Armenia,,1/4/2018 1:20:38
10562,Joel Swanson,joel.swanson,joel.swanson@domain.com,SPECIALIST,2,"[Minimalistic, Corporate, Modern]","[Finance, Technology, Corporate]","[Illustrator, Photoshop]","South Africa, United Kingdom, Mauritius",South Africa,,1/4/2018 1:20:47
10563,Helen Faulkner,helen.faulkner,helen.faulkner@domain.com,SPECIALIST,3,[Other],[Other],[PowerPoint],"Ecuador, Argentina",Argentina,,1/4/2018 1:20:56
10564,Jabari Whitaker,jabari.whitaker,jabari.whitaker@domain.com,PROJECTMANAGER,1,[Corporate],[Branding],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Colombia,Colombia,,1/4/2018 1:21:04
10565,Ivanna Houston,ivanna.houston,ivanna.houston@domain.com,ADMIN,3,[Other],[Branding],[],Argentina,Argentina,,1/4/2018 1:21:13
10566,Sylas Beard,sylas.beard,sylas.beard@domain.com,ADMIN,2,,[Branding],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Costa Rica,Panama,,1/4/2018 1:21:22
10567,Ezra Maldonado,ezra.maldonado,ezra.maldonado@domain.com,PROJECTMANAGER,2,[Other],[Other],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",South Africa,South Africa,,1/4/2018 1:21:30
10568,Javier Simpson,javier.simpson,javier.simpson@domain.com,ADMIN,3,[Other],[Film],"[Illustrator, Photoshop]",South Africa,South Africa,,1/4/2018 1:21:39
10569,Anastasia Galindo,anastasia.galindo,anastasia.galindo@domain.com,ADMIN,4,[Original],[Other],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]","Brazil, Portugal",Brazil,,1/4/2018 1:21:48
10570,Salvatore Moon,salvatore.moon,salvatore.moon@domain.com,DESIGN_DIRECTOR,1,[],[Film],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Bulgaria,United Kingdom,,1/4/2018 1:21:56
10571,Naya Small,naya.small,naya.small@domain.com,SPECIALIST,3,,"[Finance, Technology, Corporate]",[Other],"South Africa, United Kingdom",South Africa,,1/4/2018 1:22:05
10572,Rudy Simmons,rudy.simmons,rudy.simmons@domain.com,PROJECTMANAGER,2,[Other],[Film],"[Illustrator, Photoshop]","Argentina, Itlay",Argentina,,1/4/2018 1:22:13
10573,Reagan Fleming,reagan.fleming,reagan.fleming@domain.com,,,[Original],[Branding],[Other],Argentina,Argentina,,1/4/2018 1:22:22
10574,Fernando Cordova,fernando.cordova,fernando.cordova@domain.com,,,[],[Branding],[Other],South Africa,South Africa,,1/4/2018 1:22:31
10575,Florence Charles,florence.charles,florence.charles@domain.com,CORE,4,[Original],,[PowerPoint],South Africa,South Africa,,1/4/2018 1:22:39
10576,Conrad Rivera,conrad.rivera,conrad.rivera@domain.com,ADMIN,5,[Other],"[Finance, Technology, Corporate]","[Illustrator, Photoshop]",South Africa,South Africa,,1/4/2018 1:22:48
10577,Lillian Richardson,lillian.richardson,lillian.richardson@domain.com,,,[],"[Lifestyle, Marketing]","[Illustrator, Photoshop]",Bulgaria,Serbia,,1/4/2018 1:22:57
10578,Robert Schwartz,robert.schwartz,robert.schwartz@domain.com,ADMIN,2,[Other],[Film],[],United Kingdom,United Kingdom,,1/4/2018 1:23:05
10579,Lilliana Walton,lilliana.walton,lilliana.walton@domain.com,CORE,2,[Original],[Branding],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Colombia,Colombia,,1/4/2018 1:23:14
10580,Dominick Guerra,dominick.guerra,dominick.guerra@domain.com,ADMIN,2,[Original],[Branding],[PowerPoint],Zimbabwe,South Africa,,1/4/2018 1:23:23
10581,Edith McPherson,edith.mcpherson,edith.mcpherson@domain.com,SPECIALIST,4,[Original],[Film],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",South Africa,South Africa,,1/4/2018 1:23:31
10582,Foster Levy,foster.levy,foster.levy@domain.com,,,[Other],[Other],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Portugal,Portugal,,1/4/2018 1:23:40
10583,Flora Ramos,flora.ramos,flora.ramos@domain.com,SPECIALIST,4,,[Branding],[Other],Turkey,Turkey,,1/4/2018 1:23:48
10584,Angel Pratt,angel.pratt,angel.pratt@domain.com,PROJECTMANAGER,5,,,"[Illustrator, Photoshop]",Indonesia,Indonesia,,1/4/2018 1:23:57
10585,Ailani Harrison,ailani.harrison,ailani.harrison@domain.com,ADMIN,3,"[Minimalistic, Corporate, Modern]","[Finance, Technology, Corporate]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Ukraine,Ukraine,,1/4/2018 1:24:06
10586,Gavin Anderson,gavin.anderson,gavin.anderson@domain.com,DESIGN_DIRECTOR,3,"[Minimalistic, Corporate, Modern]","[Finance, Technology, Corporate]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Ukraine,Ukraine,,1/4/2018 1:24:14
10587,Ella Farley,ella.farley,ella.farley@domain.com,DESIGN_DIRECTOR,2,[Corporate],[Other],[PowerPoint],South Africa,South Africa,,1/4/2018 1:24:23
10588,Graysen Berger,graysen.berger,graysen.berger@domain.com,ADMIN,2,"[Minimalistic, Corporate, Modern]",,"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",South Africa,South Africa,,1/4/2018 1:24:32
